School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Type,Application_Requirements,Program_Selections,Subprograms,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,Magnet,HS,4959 S ARCHER AVE,Chicago,Illinois,60632,7735352100,7735352049,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609756,http://www.curiehs.org,Automotive Technology,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.80306,-87.722042,"4959 S ARCHER AVE
Chicago, Illinois 60632
(41.80306, -87.722042)"
609764,JUAREZ HS,Benito Juarez Community Academy High School,Neighborhood,HS,1450 W CERMAK RD,Chicago,Illinois,60608,7735347030,7735347058,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609764,http://www.benitojuarez.net,Medical & Health Careers,None,Students are selected on a point system. Points are based on 7th grade final GPA and NWEA MAP scores. The school determines the minimum cutoff score for selections.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.852667,-87.663732,"1450 W CERMAK RD
Chicago, Illinois 60608
(41.852667, -87.663732)"
609762,JULIAN HS,Percy L Julian High School,Neighborhood,HS,10330 S ELIZABETH ST,Chicago,Illinois,60643,7735355170,7735355230,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609762,http://www.pljulianhs.net,Game Programming,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.705859,-87.653749,"10330 S ELIZABETH ST
Chicago, Illinois 60643
(41.705859, -87.653749)"
609691,NORTH-GRAND HS,North-Grand High School,Neighborhood,HS,4338 W WABANSIA AVE,Chicago,Illinois,60639,7735348520,7735348535,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609691,http://www.northgrandhs.org,Allied Health,None,Student selections are based on points. Students are assigned points for 7th grade final GPA and 7th grade stanines. Each school determines a minimum cutoff score for selections.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.911674,-87.735238,"4338 W WABANSIA AVE
Chicago, Illinois 60639
(41.911674, -87.735238)"
610391,LINDBLOM HS,Robert Lindblom Math & Science Academy HS,Selective enrollment,HS,6130 S WOLCOTT AVE,Chicago,Illinois,60636,7735359300,7735359314,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610391,http://www.lindblomeagles.org,Selective Enrollment High School,General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP.  Testing is required for all eligible applicants.,"Students are selected on a point system with a maximum of 900 points. Students are assigned points for 7th grade final grades, NWEA MAP scores, and the admissions test, each worth a maximum of 300 points.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.782041,-87.671662,"6130 S WOLCOTT AVE
Chicago, Illinois 60636
(41.782041, -87.671662)"
609764,JUAREZ HS,Benito Juarez Community Academy High School,Neighborhood,HS,1450 W CERMAK RD,Chicago,Illinois,60608,7735347030,7735347058,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609764,http://www.benitojuarez.net,Architecture,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.852667,-87.663732,"1450 W CERMAK RD
Chicago, Illinois 60608
(41.852667, -87.663732)"
609735,TILDEN HS,Edward Tilden Career Community Academy HS,Neighborhood,HS,4747 S UNION AVE,Chicago,Illinois,60609,7735351625,7735351866,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609735,http://tilden.cps.edu/,Culinary Arts,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.80751,-87.642966,"4747 S UNION AVE
Chicago, Illinois 60609
(41.80751, -87.642966)"
400162,INTRINSIC HS,Intrinsic Charter School,Charter,HS,4540 W BELMONT AVE,Chicago,Illinois,60641,7088872735,7088872812,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400162,http://intrinsicschools.org,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.938988,-87.741129,"4540 W BELMONT AVE
Chicago, Illinois 60641
(41.938988, -87.741129)"
400055,NOBLE - RAUNER HS,Noble - Rauner College Prep,Charter,HS,1337 W OHIO ST,Chicago,Illinois,60642,3122265345,3122263552,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400055,http://raunercollegeprep.noblenetwork.org,General Education,None,Students are randomly selected by computerized lottery. Contact the school for additional information.,,Access online high school application or paper high school application at go.cps.edu.,Contact school,41.892425,-87.660859,"1337 W OHIO ST
Chicago, Illinois 60642
(41.892425, -87.660859)"
609729,SCHURZ HS,Carl Schurz High School,Neighborhood,HS,3601 N MILWAUKEE AVE,Chicago,Illinois,60641,7735343420,7735343573,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609729,http://www.schurzhs.org,Digital Media,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.946365,-87.735612,"3601 N MILWAUKEE AVE
Chicago, Illinois 60641
(41.946365, -87.735612)"
609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,Neighborhood,HS,3235 N LECLAIRE AVE,Chicago,Illinois,60641,7735343400,7735343684,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609708,http://www.foremanhs.org,Web Design,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.939797,-87.754167,"3235 N LECLAIRE AVE
Chicago, Illinois 60641
(41.939797, -87.754167)"
609746,KENWOOD HS,Kenwood Academy High School,Neighborhood,HS,5015 S BLACKSTONE AVE,Chicago,Illinois,60615,7735351350,7735351360,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609746,http://www.kenwoodacademy.org,Magnet Program,"Minimum percentile of 60 in both reading and math on NWEA MAP, minimum 3.0 GPA in 7th grade, and minimum attendance percentage of 95.","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled in the Kenwood Academic Center, general.",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.803772,-87.590421,"5015 S BLACKSTONE AVE
Chicago, Illinois 60615
(41.803772, -87.590421)"
400061,PERSPECTIVES - LEADERSHIP HS,Perspectives - Leadership Academy,Charter,HS,8131 S MAY ST,Chicago,Illinois,60620,7733586100,7733586199,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400061,http://www.pcsedu.org,General Education,None,Students are randomly selected by computerized lottery. Contact the school for additional information.,,Access online high school application or paper high school application at go.cps.edu.,Contact school,41.745961,-87.652045,"8131 S MAY ST
Chicago, Illinois 60620
(41.745961, -87.652045)"
610304,PHOENIX MILITARY HS,Phoenix Military Academy High School,Military academy,HS,145 S CAMPBELL AVE,Chicago,Illinois,60612,7735347275,7735347273,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610304,http://www.phoenixmilitary.org,Service Learning Academies (Military),Minimum combined percentile of 48 in reading and math on NWEA MAP. Attendance at an Information Session is required for eligible applicants.,"During the Information Session, students will sign a Commitment Agreement, complete a Motivation and Perseverance Assessment and write a brief essay. Selections will be based on a point system with a maximum of 500 points, derived from 7th grade final (cumulative) grades (100 points), 7th grade NWEA MAP scores (150 points), the two-part assessment (50 for each part), and the essay (100 points).",,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.879118,-87.68696,"145 S CAMPBELL AVE
Chicago, Illinois 60612
(41.879118, -87.68696)"
609713,HYDE PARK HS,Hyde Park Academy High School,Neighborhood,HS,6220 S STONY ISLAND AVE,Chicago,Illinois,60637,7735350880,7735350633,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609713,http://www.hydeparkcps.org,Digital Media,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.  IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.  Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.,,Access online high school application or paper high school application at go.cps.edu.,12/15/2017,41.782257,-87.586615,"6220 S STONY ISLAND AVE
Chicago, Illinois 60637
(41.782257, -87.586615)"
